Gender,Age,Construction_type,New_construction,Elevator,Floors_in_the_building,Floor_area,Number_of_rooms,Number_of_bathrooms,Ceiling_height,Floor,Balcony,Furniture,Renovation,Children_are_welcome,Pets_allowed,Utility_payments,Address,Price,Duration,amenities,appliances,parking
0,57,2,1.0,1.0,15.0,70.0,2.0,1.0,3.0,14.0,Open balcony,Available,Designer Renovation,11.0,11.0,12.0,211,1200.0,1,7,187,4
0,66,2,1.0,1.0,16.0,60.0,2.0,1.0,3.0,13.0,Open balcony,Available,Designer Renovation,11.0,11.0,12.0,2790,1200.0,1,7,187,4
1,41,3,0.0,0.0,5.0,45.0,2.0,1.0,3.0,3.0,Open balcony,,Euro Renovation,11.0,10.0,10.0,459,400000.0,1,7,187,4
0,64,2,1.0,1.0,16.0,95.0,3.0,2.0,3.0,15.0,Open balcony,,Designer Renovation,11.0,11.0,10.0,2008,1500.0,1,7,187,4
1,67,4,0.0,0.0,9.0,160.0,5.0,2.0,3.5,5.0,Open balcony,,Major Renovation,11.0,10.0,10.0,1141,2500.0,1,7,187,4
1,43,3,0.0,1.0,16.0,96.0,4.0,1.0,2.7,14.0,Multiple balconies,,Euro Renovation,11.0,10.0,10.0,521,2000.0,1,7,187,4
0,43,2,1.0,1.0,8.0,94.0,3.0,1.0,3.0,4.0,Open balcony,,Designer Renovation,11.0,10.0,10.0,1883,1800.0,1,7,187,4
1,40,3,0.0,1.0,12.0,67.0,3.0,1.0,2.7,7.0,Open balcony,,Euro Renovation,11.0,10.0,10.0,1141,1800.0,1,7,187,4
1,27,2,1.0,1.0,10.0,91.0,3.0,1.0,3.0,3.0,Open balcony,,Major Renovation,11.0,10.0,10.0,1577,1800.0,1,7,187,4
1,63,4,1.0,0.0,6.0,45.0,3.0,1.0,3.0,2.0,Not available,,Euro Renovation,11.0,10.0,10.0,1806,1800.0,1,7,187,4
1,32,2,0.0,0.0,3.0,105.0,2.0,1.0,2.7,3.0,Open balcony,,Major Renovation,11.0,10.0,10.0,1665,1600.0,1,7,187,4
0,67,2,1.0,1.0,15.0,60.0,2.0,1.0,2.7,11.0,Closed balcony,,Euro Renovation,11.0,10.0,10.0,305,1500.0,1,7,187,4
0,34,4,0.0,1.0,10.0,64.0,2.0,1.0,2.8,9.0,Multiple balconies,,Major Renovation,11.0,10.0,10.0,2650,1500.0,1,7,187,4
0,40,3,0.0,1.0,9.0,80.0,3.0,1.0,3.0,8.0,Not available,,Major Renovation,11.0,10.0,10.0,1665,600000.0,1,7,187,4
1,64,4,0.0,0.0,4.0,43.0,2.0,1.0,3.0,3.0,Open balcony,,Designer Renovation,11.0,10.0,10.0,1988,1600.0,1,7,187,4
0,64,2,1.0,1.0,9.0,56.0,2.0,1.0,3.0,4.0,Open balcony,,Euro Renovation,11.0,10.0,10.0,354,1500.0,1,7,187,4
0,24,4,0.0,0.0,4.0,100.0,3.0,1.0,3.5,4.0,Not available,,Major Renovation,11.0,10.0,10.0,211,1800.0,1,7,187,4
0,18,4,0.0,1.0,5.0,70.0,3.0,1.0,3.0,5.0,Closed balcony,,Euro Renovation,11.0,10.0,10.0,2217,1800.0,1,7,187,4
0,24,3,0.0,1.0,10.0,70.0,2.0,1.0,2.7,1.0,Closed balcony,,Euro Renovation,11.0,10.0,10.0,1665,1500.0,1,7,187,4
0,33,2,1.0,1.0,12.0,50.0,2.0,1.0,3.0,6.0,Open balcony,Available,Designer Renovation,11.0,10.0,10.0,1420,800.0,1,7,187,4
0,64,2,1.0,1.0,17.0,75.0,3.0,1.0,3.0,5.0,Not available,Available,Designer Renovation,10.0,10.0,10.0,2728,1500.0,1,7,187,4
0,55,2,1.0,1.0,9.0,100.0,3.0,1.0,3.5,7.0,Open balcony,Available,Designer Renovation,10.0,10.0,10.0,1491,600000.0,1,7,187,4
0,56,4,0.0,0.0,5.0,80.0,3.0,1.0,3.0,4.0,Not available,,Designer Renovation,10.0,10.0,10.0,131,1200.0,1,7,187,4
1,53,2,1.0,1.0,16.0,130.0,3.0,1.0,3.0,13.0,Not available,Available,Designer Renovation,11.0,10.0,10.0,678,1700.0,1,7,187,4
0,70,4,0.0,0.0,6.0,80.0,2.0,1.0,3.2,6.0,Open balcony,Available,Designer Renovation,10.0,10.0,10.0,2163,1200.0,1,7,187,4
1,56,2,1.0,1.0,19.0,60.0,2.0,1.0,3.0,10.0,Open balcony,Available,Designer Renovation,11.0,10.0,10.0,1892,1200.0,1,7,187,4
0,20,2,1.0,1.0,5.0,75.0,2.0,1.0,3.0,4.0,Open balcony,Available,Designer Renovation,11.0,10.0,10.0,2675,1400.0,1,7,187,4
0,44,3,0.0,0.0,9.0,50.0,2.0,1.0,3.0,3.0,Closed balcony,Available,Major Renovation,10.0,10.0,10.0,2790,1200.0,1,7,187,4
1,60,3,0.0,1.0,9.0,50.0,1.0,1.0,2.8,6.0,Open balcony,Available,Euro Renovation,10.0,10.0,10.0,2555,800.0,1,7,187,4
0,68,2,0.0,1.0,10.0,50.0,2.0,1.0,2.8,8.0,Open balcony,Available,Euro Renovation,10.0,10.0,10.0,2644,1200.0,1,7,187,4
1,30,4,0.0,0.0,5.0,60.0,2.0,1.0,3.0,1.0,Not available,Available,Major Renovation,10.0,10.0,10.0,4283,420000.0,1,7,187,4
0,39,4,0.0,0.0,5.0,55.0,2.0,1.0,3.0,3.0,Open balcony,Available,Major Renovation,10.0,10.0,10.0,2163,1000.0,1,7,187,4
1,63,4,0.0,0.0,4.0,70.0,2.0,1.0,3.0,3.0,Multiple balconies,Available,Major Renovation,10.0,10.0,10.0,1426,1200.0,1,7,187,4
1,63,4,0.0,0.0,4.0,60.0,2.0,1.0,3.5,2.0,Open balcony,Available,Major Renovation,11.0,11.0,10.0,1375,1000.0,1,7,187,4
0,67,4,0.0,0.0,2.0,50.0,2.0,1.0,2.5,1.0,Not available,,Designer Renovation,0.0,0.0,0.0,3805,950.0,1,7,187,4
0,42,4,0.0,0.0,4.0,35.0,1.0,1.0,2.75,2.0,Not available,Available,Cosmetic Renovation,11.0,11.0,10.0,2732,180000.0,1,7,187,4
1,59,2,1.0,1.0,16.0,65.0,3.0,1.0,3.0,5.0,Not available,,Designer Renovation,10.0,10.0,10.0,678,2000.0,1,7,187,4
0,24,2,1.0,1.0,16.0,65.0,2.0,1.0,3.0,9.0,Open balcony,,Euro Renovation,0.0,0.0,0.0,663,2000.0,1,7,187,4
1,19,2,1.0,1.0,18.0,240.0,4.0,3.0,3.0,10.0,Open balcony,,Designer Renovation,0.0,0.0,0.0,211,2500.0,1,7,187,4
0,69,4,0.0,0.0,5.0,40.0,1.0,1.0,3.5,2.0,Not available,,Designer Renovation,11.0,10.0,10.0,1806,1200.0,1,7,187,4
0,40,4,0.0,1.0,4.0,33.0,1.0,1.0,2.5,1.0,Multiple balconies,,Major Renovation,11.0,10.0,10.0,1074,300000.0,1,7,187,4
1,19,2,1.0,1.0,15.0,65.0,2.0,1.0,3.0,9.0,Not available,Available,Designer Renovation,11.0,10.0,10.0,2675,1300.0,1,7,187,4
1,42,2,1.0,1.0,11.0,85.0,3.0,1.0,3.0,9.0,Open balcony,,Designer Renovation,11.0,10.0,10.0,800,1800.0,1,7,187,4
0,34,4,0.0,0.0,6.0,45.0,2.0,1.0,3.0,3.0,Open balcony,,Major Renovation,10.0,10.0,10.0,1806,1100.0,1,7,187,4
1,27,2,1.0,1.0,8.0,75.0,2.0,1.0,3.0,6.0,Open balcony,,Designer Renovation,10.0,10.0,10.0,2163,1000.0,1,7,187,4
0,18,2,1.0,1.0,13.0,60.0,2.0,1.0,3.0,4.0,Open balcony,Available,Designer Renovation,11.0,10.0,10.0,1116,600000.0,1,7,187,4
0,30,3,0.0,1.0,11.0,74.0,2.0,1.0,2.7,10.0,Open balcony,Available,Major Renovation,11.0,10.0,12.0,148,1300.0,1,7,187,4
1,32,2,1.0,1.0,6.0,130.0,3.0,1.0,3.0,3.0,Not available,Available,Major Renovation,11.0,10.0,12.0,172,2500.0,1,7,187,4
1,66,2,1.0,1.0,14.0,113.0,3.0,2.0,2.75,8.0,Open balcony,Available,Euro Renovation,11.0,10.0,10.0,1024,1500.0,1,7,187,4
0,66,2,1.0,1.0,14.0,110.0,3.0,1.0,2.75,9.0,Open balcony,Available,Euro Renovation,11.0,10.0,10.0,2507,1200.0,1,7,187,4
1,34,4,0.0,1.0,5.0,45.0,2.0,1.0,2.7,2.0,Not available,,Euro Renovation,11.0,10.0,11.0,1806,16000.0,0,7,187,4
0,52,2,1.0,1.0,16.0,56.0,2.0,1.0,2.7,3.0,Closed balcony,,Major Renovation,0.0,0.0,0.0,231,13000.0,0,7,187,4
1,46,2,1.0,1.0,16.0,45.0,2.0,1.0,2.7,7.0,Not available,,Euro Renovation,0.0,0.0,0.0,1426,13000.0,0,7,187,4
1,25,3,0.0,1.0,9.0,40.0,2.0,1.0,2.6,1.0,Not available,,Euro Renovation,0.0,0.0,0.0,211,13000.0,0,7,187,4
1,68,4,0.0,0.0,5.0,55.0,2.0,2.0,2.8,1.0,Not available,,Euro Renovation,0.0,0.0,0.0,3906,15000.0,0,7,187,4
1,23,4,0.0,0.0,5.0,60.0,2.0,1.0,2.7,3.0,Open balcony,,Major Renovation,0.0,0.0,0.0,1568,13000.0,0,7,187,4
0,36,4,0.0,0.0,5.0,40.0,2.0,1.0,2.6,3.0,Open balcony,,Euro Renovation,0.0,0.0,0.0,4025,17000.0,0,7,187,4
0,19,4,0.0,0.0,1.0,70.0,3.0,2.0,2.7,1.0,Not available,,Euro Renovation,0.0,0.0,0.0,748,12000.0,0,7,187,4
1,52,2,0.0,1.0,14.0,44.0,2.0,1.0,2.7,4.0,Not available,,Euro Renovation,0.0,0.0,0.0,2412,14000.0,0,7,187,4
1,65,4,0.0,0.0,5.0,65.0,2.0,2.0,2.8,1.0,Not available,,Euro Renovation,0.0,0.0,0.0,3907,15000.0,0,7,187,4
1,63,2,1.0,1.0,16.0,100.0,3.0,3.0,3.5,9.0,Multiple balconies,,Euro Renovation,11.0,10.0,10.0,1272,1000.0,1,7,187,4
1,53,2,1.0,1.0,18.0,50.0,2.0,1.0,3.0,11.0,Open balcony,,Designer Renovation,11.0,10.0,10.0,1348,800.0,1,7,187,4
1,32,2,1.0,1.0,14.0,86.0,3.0,2.0,2.75,8.0,Open balcony,Available,Euro Renovation,11.0,10.0,10.0,1806,1600.0,1,7,187,4
0,67,2,1.0,1.0,14.0,66.0,2.0,1.0,2.75,3.0,Open balcony,Available,Major Renovation,11.0,10.0,10.0,2507,1200.0,1,7,187,4
1,29,3,0.0,1.0,9.0,75.0,3.0,1.0,2.8,5.0,Open balcony,Available,Euro Renovation,11.0,10.0,10.0,1665,1700.0,1,7,187,4
0,38,2,1.0,1.0,14.0,70.0,2.0,1.0,2.75,4.0,Open balcony,Available,Euro Renovation,11.0,10.0,10.0,311,1700.0,1,7,187,4
0,48,3,0.0,1.0,10.0,45.0,2.0,1.0,2.7,6.0,Not available,,Designer Renovation,0.0,0.0,0.0,2650,1400.0,1,7,187,4
0,30,4,0.0,0.0,3.0,60.0,3.0,1.0,2.75,1.0,Not available,Available,Designer Renovation,11.0,10.0,10.0,163,1300.0,1,7,187,4
0,36,2,1.0,1.0,14.0,96.0,3.0,1.0,3.2,6.0,Open balcony,,Major Renovation,11.0,10.0,10.0,353,500000.0,1,7,187,4
0,65,2,1.0,1.0,15.0,65.0,2.0,1.0,3.0,11.0,Multiple balconies,Available,Euro Renovation,11.0,10.0,10.0,2738,20000.0,0,7,187,4
1,66,2,1.0,1.0,10.0,80.0,3.0,2.0,3.0,5.0,Open balcony,,Major Renovation,11.0,10.0,10.0,2005,750000.0,1,7,187,4
0,39,4,0.0,0.0,5.0,110.0,4.0,2.0,3.0,2.0,Closed balcony,,Euro Renovation,11.0,10.0,10.0,2412,2500.0,1,7,187,4
0,32,2,1.0,1.0,4.0,68.0,3.0,1.0,3.0,2.0,Open balcony,,Major Renovation,11.0,10.0,10.0,340,1700.0,1,7,187,4
1,55,4,0.0,0.0,5.0,80.0,3.0,1.0,2.7,2.0,Open balcony,,Euro Renovation,11.0,10.0,10.0,1830,600000.0,1,7,187,4
1,40,4,0.0,0.0,4.0,90.0,3.0,2.0,3.0,4.0,Open balcony,,Euro Renovation,11.0,10.0,10.0,131,1800.0,1,7,187,4
1,29,2,1.0,1.0,14.0,63.0,2.0,1.0,2.7,5.0,Not available,,Euro Renovation,11.0,10.0,10.0,678,1800.0,1,7,187,4
1,36,2,1.0,1.0,20.0,75.0,3.0,1.0,3.0,13.0,Not available,,Designer Renovation,11.0,10.0,10.0,303,2000.0,1,7,187,4
1,43,2,0.0,1.0,10.0,94.0,4.0,1.0,3.0,6.0,Closed balcony,,Euro Renovation,11.0,10.0,10.0,2217,2500.0,1,7,187,4
0,52,2,0.0,1.0,7.0,73.0,3.0,2.0,3.0,2.0,Not available,,Designer Renovation,11.0,10.0,10.0,1975,2000.0,1,7,187,4
0,52,4,0.0,0.0,3.0,77.0,3.0,1.0,3.0,3.0,Not available,,Euro Renovation,11.0,10.0,10.0,3620,1800.0,1,7,187,4
0,64,4,0.0,1.0,6.0,40.0,2.0,1.0,3.0,3.0,Open balcony,,Major Renovation,11.0,10.0,10.0,1207,1500.0,1,7,187,4
1,25,3,0.0,1.0,10.0,97.0,4.0,2.0,2.6,1.0,Open balcony,,Major Renovation,11.0,10.0,10.0,2345,2300.0,1,7,187,4
1,53,4,0.0,0.0,5.0,90.0,3.0,1.0,3.0,3.0,Open balcony,,Designer Renovation,11.0,10.0,10.0,685,1800.0,1,7,187,4
0,47,4,0.0,0.0,12.0,45.0,2.0,1.0,3.0,2.0,Open balcony,,Major Renovation,11.0,10.0,10.0,2580,1800.0,1,7,187,4
1,61,4,0.0,0.0,4.0,67.0,2.0,1.0,3.0,4.0,Closed balcony,,Major Renovation,11.0,10.0,10.0,1272,1500.0,1,7,187,4
0,23,3,0.0,1.0,12.0,110.0,3.0,2.0,3.0,8.0,Open balcony,,Major Renovation,11.0,10.0,10.0,2760,1800.0,1,7,187,4
0,26,2,1.0,1.0,9.0,85.0,2.0,2.0,3.0,2.0,Open balcony,,Designer Renovation,11.0,10.0,10.0,2032,1500.0,1,7,187,4
0,52,4,1.0,0.0,7.0,100.0,3.0,2.0,3.0,5.0,Closed balcony,,Designer Renovation,11.0,10.0,10.0,2412,2000.0,1,7,187,4
1,62,4,0.0,0.0,4.0,85.0,3.0,1.0,3.0,4.0,Multiple balconies,,Major Renovation,11.0,10.0,10.0,2412,1800.0,1,7,187,4
1,49,2,0.0,1.0,11.0,110.0,3.0,1.0,2.75,10.0,Multiple balconies,,Designer Renovation,0.0,0.0,0.0,1806,1500.0,1,7,187,4
0,32,2,1.0,1.0,8.0,115.0,3.0,2.0,3.5,6.0,Open balcony,,Designer Renovation,11.0,10.0,10.0,2675,1800.0,1,7,187,4
1,51,4,0.0,0.0,5.0,125.0,4.0,1.0,3.0,2.0,Multiple balconies,,Euro Renovation,11.0,10.0,10.0,1174,2000.0,1,7,187,4
1,33,4,0.0,1.0,5.0,65.0,3.0,1.0,3.0,2.0,Not available,,Major Renovation,11.0,10.0,10.0,2163,1600.0,1,7,187,4
1,25,2,1.0,1.0,9.0,90.0,3.0,1.0,3.0,7.0,Not available,,Euro Renovation,11.0,10.0,10.0,2163,1800.0,1,7,187,4
0,18,2,0.0,1.0,14.0,65.0,3.0,1.0,2.7,9.0,Closed balcony,,Major Renovation,11.0,10.0,10.0,2738,1700.0,1,7,187,4
0,45,2,1.0,1.0,6.0,105.0,4.0,2.0,3.0,3.0,Open balcony,,Major Renovation,11.0,10.0,10.0,419,2000.0,1,7,187,4
1,26,4,0.0,1.0,11.0,48.0,2.0,1.0,2.8,5.0,Open balcony,,Designer Renovation,11.0,10.0,10.0,1097,1800.0,1,7,187,4
0,42,2,1.0,1.0,18.0,69.0,3.0,1.0,3.0,13.0,Not available,,Major Renovation,11.0,10.0,10.0,1883,1800.0,1,7,187,4
0,62,2,1.0,1.0,15.0,65.0,2.0,2.0,3.0,3.0,Open balcony,,Designer Renovation,11.0,10.0,10.0,1777,1600.0,1,7,187,4
0,42,4,0.0,0.0,4.0,92.0,3.0,1.0,3.0,3.0,Open balcony,,Major Renovation,11.0,10.0,10.0,2580,1800.0,1,7,187,4
1,30,4,0.0,0.0,5.0,70.0,3.0,1.0,3.0,4.0,Open balcony,,Major Renovation,11.0,10.0,10.0,557,1800.0,1,7,187,4
1,42,4,0.0,1.0,5.0,72.0,3.0,1.0,3.0,4.0,Open balcony,,Euro Renovation,11.0,10.0,10.0,2691,1800.0,1,7,187,4
0,24,4,0.0,0.0,5.0,85.0,3.0,1.0,3.0,2.0,Open balcony,,Euro Renovation,11.0,10.0,10.0,1348,1900.0,1,7,187,4
0,40,4,0.0,0.0,5.0,80.0,2.0,1.0,3.0,2.0,Not available,Available,Euro Renovation,11.0,11.0,10.0,153,1500.0,1,7,187,4
0,34,2,1.0,1.0,10.0,110.0,3.0,2.0,2.8,5.0,Open balcony,Available,Major Renovation,11.0,11.0,10.0,1830,1400.0,1,7,187,4
1,65,3,0.0,1.0,7.0,50.0,2.0,1.0,2.7,5.0,Not available,Available,Euro Renovation,11.0,11.0,10.0,2733,850.0,1,7,187,4
0,32,4,0.0,1.0,5.0,90.0,3.0,1.0,3.0,2.0,Open balcony,Available,Designer Renovation,11.0,11.0,10.0,569,1400.0,1,7,187,4
0,37,4,0.0,0.0,5.0,55.0,2.0,1.0,3.0,4.0,Open balcony,Available,Euro Renovation,11.0,10.0,10.0,1141,1250.0,1,7,187,4
1,58,2,1.0,1.0,14.0,55.0,2.0,1.0,3.0,7.0,Not available,,Designer Renovation,11.0,10.0,10.0,678,1000.0,1,7,187,4
0,63,2,1.0,1.0,8.0,71.0,3.0,1.0,3.0,2.0,Open balcony,Available,Euro Renovation,11.0,11.0,10.0,4209,1000.0,1,7,187,4
1,43,2,1.0,1.0,9.0,100.0,3.0,1.0,3.0,4.0,Open balcony,,Designer Renovation,11.0,10.0,11.0,211,135.0,0,7,187,4
1,34,4,0.0,0.0,4.0,100.0,3.0,1.0,2.8,4.0,Open balcony,Available,Designer Renovation,11.0,11.0,10.0,1348,1200.0,1,7,187,4
1,25,4,0.0,0.0,5.0,82.0,3.0,1.0,2.8,3.0,Not available,Available,Euro Renovation,11.0,11.0,10.0,2359,1300.0,1,7,187,4
1,59,2,1.0,1.0,10.0,41.0,2.0,1.0,3.0,10.0,Not available,Available,Major Renovation,11.0,10.0,10.0,4209,1300.0,1,7,187,4
1,22,2,1.0,1.0,14.0,110.0,4.0,2.0,3.2,3.0,Open balcony,Available,Euro Renovation,11.0,10.0,10.0,353,800000.0,1,7,187,4
0,36,2,1.0,1.0,17.0,65.0,2.0,1.0,3.2,11.0,Open balcony,Available,Major Renovation,11.0,10.0,10.0,211,550000.0,1,7,187,4
1,43,2,1.0,1.0,16.0,60.0,2.0,1.0,3.0,11.0,Open balcony,,Designer Renovation,11.0,10.0,10.0,1777,620000.0,1,7,187,4
0,44,2,1.0,1.0,13.0,57.0,2.0,1.0,3.0,3.0,Open balcony,,Major Renovation,11.0,10.0,10.0,1348,360000.0,1,7,187,4
1,32,4,0.0,0.0,5.0,50.0,2.0,1.0,3.0,1.0,Not available,,Designer Renovation,11.0,10.0,10.0,2738,300000.0,1,7,187,4
1,19,4,1.0,1.0,9.0,50.0,2.0,1.0,3.0,6.0,Open balcony,,Major Renovation,11.0,10.0,10.0,2580,1000.0,1,7,187,4
1,37,2,1.0,1.0,5.0,75.0,3.0,1.0,3.0,3.0,Open balcony,Available,Major Renovation,11.0,10.0,10.0,2675,1400.0,1,7,187,4
0,29,2,1.0,1.0,16.0,109.0,3.0,2.0,3.0,9.0,Open balcony,Available,Designer Renovation,11.0,10.0,10.0,1348,1500.0,1,7,187,4
1,29,2,1.0,1.0,15.0,90.0,3.0,2.0,3.0,14.0,Open balcony,Available,Euro Renovation,11.0,10.0,11.0,1348,19000.0,0,7,187,4
0,28,2,1.0,1.0,5.0,45.0,2.0,1.0,3.0,2.0,Not available,Available,Designer Renovation,11.0,10.0,10.0,2675,1400.0,1,7,187,4
1,46,4,1.0,1.0,9.0,85.0,3.0,1.0,2.7,4.0,Open balcony,,Major Renovation,11.0,10.0,10.0,2733,475000.0,1,7,187,4
0,32,2,1.0,1.0,15.0,48.0,2.0,1.0,3.0,9.0,Open balcony,Available,Major Renovation,11.0,10.0,10.0,353,1250.0,1,7,187,4
0,25,4,0.0,0.0,6.0,170.0,5.0,2.0,3.0,5.0,Multiple balconies,Available,Designer Renovation,11.0,10.0,10.0,670,1000000.0,1,7,187,4
0,47,4,0.0,0.0,5.0,60.0,2.0,1.0,2.8,5.0,Closed balcony,Available,Major Renovation,10.0,11.0,10.0,4283,350000.0,1,7,187,4
1,48,2,0.0,0.0,5.0,85.0,2.0,2.0,2.7,2.0,Multiple balconies,Available,Cosmetic Renovation,10.0,10.0,12.0,1707,350000.0,1,7,187,4
0,40,4,0.0,1.0,8.0,60.0,2.0,1.0,2.8,6.0,Not available,Available,Major Renovation,11.0,10.0,10.0,1348,900.0,1,7,187,4
0,38,3,0.0,1.0,9.0,80.0,4.0,1.0,2.6,9.0,Not available,Available,Major Renovation,11.0,10.0,10.0,2739,390000.0,1,7,187,4
0,41,4,0.0,0.0,5.0,55.0,2.0,1.0,2.8,2.0,Open balcony,Available,Euro Renovation,11.0,10.0,10.0,2738,1400.0,1,7,187,4
1,30,2,1.0,1.0,16.0,210.0,4.0,1.0,3.0,14.0,Not available,Available,Major Renovation,11.0,10.0,10.0,1777,4000.0,1,7,187,4
0,27,2,1.0,1.0,17.0,150.0,4.0,2.0,3.0,7.0,Open balcony,Available,Designer Renovation,11.0,11.0,10.0,1577,1500.0,1,7,187,4
1,45,2,1.0,1.0,16.0,60.0,2.0,1.0,3.0,13.0,Open balcony,Available,Designer Renovation,11.0,10.0,10.0,2514,1200.0,1,7,187,4
0,36,4,1.0,1.0,10.0,91.0,2.0,1.0,3.0,5.0,Open balcony,,Major Renovation,11.0,10.0,11.0,2738,25000.0,0,7,187,4
0,53,2,1.0,1.0,8.0,70.0,3.0,1.0,3.0,2.0,Open balcony,Available,Major Renovation,11.0,10.0,10.0,1869,600000.0,1,7,187,4
0,52,3,0.0,1.0,9.0,55.0,2.0,1.0,2.75,3.0,Open balcony,Available,Designer Renovation,11.0,10.0,11.0,2460,15000.0,0,7,187,4
1,28,4,0.0,0.0,5.0,50.0,2.0,1.0,2.75,2.0,Open balcony,Available,Major Renovation,10.0,10.0,10.0,1577,1000.0,1,7,187,4
1,46,3,0.0,1.0,10.0,47.0,2.0,1.0,2.6,6.0,Not available,Available,Euro Renovation,11.0,10.0,11.0,2217,16000.0,0,7,187,4
0,23,4,1.0,1.0,12.0,73.0,3.0,1.0,3.0,4.0,Not available,Available,Designer Renovation,11.0,10.0,11.0,2026,17000.0,0,7,187,4
0,50,2,1.0,0.0,3.0,32.0,1.0,1.0,2.6,3.0,Closed balcony,Available,Euro Renovation,11.0,10.0,11.0,354,15000.0,0,7,187,4
1,65,3,0.0,1.0,10.0,45.0,1.0,1.0,2.7,5.0,Not available,Available,Designer Renovation,11.0,10.0,11.0,2555,15000.0,0,7,187,4
0,24,4,0.0,0.0,5.0,90.0,3.0,1.0,2.75,3.0,Not available,Available,Major Renovation,11.0,10.0,10.0,1494,500000.0,1,7,187,4
1,32,3,0.0,1.0,9.0,80.0,3.0,1.0,2.8,5.0,Closed balcony,,Cosmetic Renovation,10.0,10.0,10.0,1237,400000.0,1,7,187,4
1,54,2,1.0,1.0,11.0,85.0,3.0,1.0,2.8,8.0,Not available,Available,Major Renovation,12.0,12.0,12.0,753,450000.0,1,7,187,4
0,51,3,0.0,1.0,8.0,50.0,2.0,1.0,2.75,6.0,Not available,,Major Renovation,0.0,0.0,0.0,1966,1200.0,1,7,187,4
0,65,4,0.0,0.0,5.0,55.0,2.0,1.0,2.75,2.0,Not available,By agreement,Major Renovation,12.0,12.0,12.0,983,290000.0,1,7,187,4
0,46,3,0.0,1.0,14.0,100.0,3.0,1.0,2.8,10.0,Open balcony,Available,Cosmetic Renovation,12.0,12.0,12.0,1051,320000.0,1,7,187,4
0,60,2,1.0,1.0,12.0,65.0,3.0,1.0,2.8,10.0,Not available,Available,Major Renovation,12.0,12.0,12.0,1919,1000.0,1,7,187,4
0,51,4,1.0,0.0,3.0,100.0,3.0,2.0,3.0,2.0,Open balcony,,Major Renovation,11.0,10.0,12.0,1256,1200.0,1,7,187,4
1,58,4,0.0,0.0,4.0,90.0,3.0,1.0,2.8,4.0,Open balcony,,Euro Renovation,11.0,10.0,12.0,131,1300.0,1,7,187,4
0,65,4,0.0,0.0,4.0,45.0,2.0,1.0,2.8,4.0,Open balcony,Available,Designer Renovation,11.0,10.0,10.0,2581,900.0,1,7,187,4
1,66,2,1.0,1.0,16.0,160.0,4.0,1.0,3.0,14.0,Open balcony,Available,Euro Renovation,11.0,11.0,10.0,1771,1300.0,1,7,187,4
0,50,2,1.0,1.0,14.0,165.0,4.0,1.0,3.0,11.0,Open balcony,,Euro Renovation,11.0,10.0,10.0,1348,1500.0,1,7,187,4
1,28,2,1.0,1.0,8.0,58.0,2.0,1.0,3.0,2.0,Open balcony,,Major Renovation,11.0,10.0,10.0,1883,450000.0,1,7,187,4
0,54,2,1.0,0.0,3.0,54.0,2.0,1.0,3.0,3.0,Not available,,Major Renovation,0.0,0.0,0.0,696,300000.0,1,7,187,4
0,25,4,0.0,1.0,4.0,31.0,1.0,1.0,2.7,2.0,Open balcony,Available,Euro Renovation,11.0,10.0,11.0,1348,22000.0,0,7,187,4
0,49,4,0.0,0.0,4.0,31.0,1.0,1.0,2.7,2.0,Open balcony,Available,Euro Renovation,11.0,10.0,11.0,2733,22000.0,0,7,187,4
1,40,2,1.0,1.0,17.0,58.0,2.0,1.0,2.7,3.0,Not available,Available,Euro Renovation,11.0,10.0,11.0,1290,19000.0,0,7,187,4
1,51,3,0.0,1.0,9.0,42.0,2.0,1.0,3.5,5.0,Multiple balconies,,Major Renovation,0.0,0.0,0.0,2738,20000.0,0,7,187,4
1,47,3,0.0,1.0,9.0,50.0,2.0,1.0,2.75,6.0,Open balcony,,Cosmetic Renovation,0.0,0.0,0.0,1348,22000.0,0,7,187,4
0,43,2,1.0,1.0,11.0,63.0,2.0,1.0,3.0,9.0,Open balcony,,Euro Renovation,11.0,10.0,10.0,2738,1000.0,1,7,187,4
0,55,4,0.0,0.0,5.0,40.0,1.0,1.0,2.8,5.0,Multiple balconies,,Euro Renovation,10.0,10.0,10.0,2738,17000.0,0,7,187,4
1,42,4,0.0,0.0,6.0,70.0,2.0,1.0,3.0,5.0,Closed balcony,,Major Renovation,0.0,0.0,0.0,2738,80.0,0,7,187,4
1,70,2,0.0,1.0,9.0,45.0,2.0,1.0,2.75,4.0,Not available,Available,Euro Renovation,10.0,10.0,11.0,2044,15000.0,0,7,187,4
1,62,3,1.0,1.0,16.0,50.0,2.0,1.0,3.0,1.0,Open balcony,,Euro Renovation,11.0,10.0,11.0,2738,15000.0,0,7,187,4
0,19,3,0.0,1.0,9.0,39.0,1.0,1.0,2.75,4.0,Not available,By agreement,Major Renovation,10.0,10.0,12.0,3330,400000.0,1,7,187,4
1,43,4,0.0,1.0,8.0,68.0,2.0,1.0,3.0,2.0,Open balcony,,Euro Renovation,11.0,10.0,11.0,4372,17000.0,0,7,187,4
0,39,2,1.0,1.0,18.0,120.0,3.0,2.0,3.0,4.0,Multiple balconies,,Designer Renovation,0.0,0.0,0.0,1091,2000.0,1,7,187,4
0,32,3,1.0,1.0,14.0,70.0,2.0,1.0,3.2,6.0,Multiple balconies,,Major Renovation,11.0,10.0,11.0,2732,20000.0,0,7,187,4
